reviewer_id,listing_id,weight
17739606,22566099,1
17755561,24827860,1
17756913,2497346,1
17764781,2761156,1
17779780,2497346,1
17780386,12801514,1
17789031,2497346,1
17789428,685990,1
17807104,16696921,1
17807928,14412610,1
17810822,16081933,1
17823139,3722301,1
17824506,17986807,1
17824784,1601408,1
17837628,2818,1
17845099,2429334,1
17875216,1601408,1
17886411,17986807,1
17910764,1986095,1
17911150,6512505,1
17912069,3270897,1
17922930,730916,1
17928973,4282415,1
17932729,14313251,1
17945292,2761156,1
17950578,1246308,1
17951632,24628192,1
17965558,24827860,1
17969030,2472277,1
17974421,17859181,1
17974560,7812608,1
17978925,16081933,1
17984927,15780515,1
18006123,685990,1
18015304,17986807,1
18043904,16081933,1
18048072,17434174,1
18052939,759060,1
18054261,685990,1
18066771,1230403,1
18102368,730916,1
18112186,2429334,1
18112398,2763386,1
18115774,761411,1
18123110,2429334,1
18128148,24628192,1
18130957,654931,1
18142865,16696921,1
18143568,730916,1
18147502,2429334,1
18154647,2497346,1
18160585,2497346,1
18162464,24981353,1
18188611,2761156,1
18193405,24628192,1
18193656,1583266,1
18195890,2761156,1
18215305,1583266,1
18243187,27525864,1
18269153,2497346,1
18281178,2497346,1
18353080,10923071,1
18356922,16081933,1
18372156,3722301,1
18386198,730916,1
18387942,1246308,1
18394543,10240434,1
18412228,759060,1
18413731,12897197,1
18438396,12801514,1
18447377,761411,1
18453631,3270897,1
18455693,2763386,1
18464978,4656557,1
18469748,12840460,1
18481178,1986095,1
18484780,2497346,1
18538236,14412610,1
18561559,14021349,1
18564949,16401807,1
18566681,3270897,1
18567528,654931,1
18570762,685990,1
18574384,15780515,1
18591733,7812608,1
18606509,1986095,1
18611015,21374801,1
18619848,1601408,1
18633237,11708784,1
18650155,4656557,1
18652955,14412610,1
18656876,2763386,1
18685168,1155251,1
18686890,4656557,1
18691275,2497346,1
18694632,654931,1
18704508,17986807,1
18727050,17434174,1
18729700,8475898,1
18748066,2429334,2
18748204,15595655,1
18753715,16081933,1
18761258,4119684,1
18764181,14610348,1
18775221,8706862,1
18778372,3003918,1
18778678,730916,1
18792794,14313251,1
18799764,7812608,1
18809386,730916,1
18823309,1986095,1
18827060,761411,1
18829715,1230403,1
18850538,8398522,1
18866263,13189108,1
18873568,2761156,1
18882974,12475352,1
18898528,2497346,1
18902821,1986095,1
18906149,4656557,1
18907085,8269677,1
18908738,35464664,1
18926999,2761156,1
18935463,23575414,1
18937676,3652804,1
18954981,16081933,1
18963086,2429334,1
18969186,2761156,1
18973112,2818,1
18983929,1583266,1
18986969,685990,1
19000041,3850557,1
19014694,2761156,1
19020174,2818,1
19031599,18950531,1
19059224,13189108,1
19066016,685990,1
19078804,11708784,1
19081637,1583266,1
19089720,2818,1
19093313,12840460,1
19109829,4656557,1
19112370,3003918,1
19112370,15110564,1
19132445,761411,1
19138603,2761156,1
19142272,12801514,1
19151862,2429334,1
19159914,4259933,1
19186227,2497346,1
19187199,12840460,1
19189227,22566099,1
19210880,15458166,1
19216807,4656557,1
19219354,1601408,1
19226995,1986095,1
19244170,27863226,1
19257125,2429334,1
19259764,14998245,1
19264207,2429334,1
19275627,835550,1
19280974,14313251,1
19281933,2761156,1
19290689,8269677,1
19302203,654931,1
19302258,2497346,1
19306251,1986095,1
19313163,2429334,1
19314799,25310162,1
19315037,3722301,1
19317471,2497346,1
19320269,9996040,1
19324216,15780515,1
19327293,8028683,1
19329248,4656557,1
19336976,2497346,1
19341277,22566099,1
19345701,1986095,1
19347749,4076501,1
19376729,4656557,1
19381082,2818,1
19395064,654931,1
19426771,8475898,1
19427277,730916,1
19436447,14622016,1
19441985,2429334,1
19444539,15780515,1
19446950,1583266,1
19450977,14792704,1
19451933,4656557,1
19482279,654931,1
19486809,8398522,1
19487875,759060,1
19493477,761411,1
19495438,23575414,1
19505486,7812608,1
19507012,8706862,1
19523016,19242200,1
19542763,654931,1
19543606,654931,1
19548882,2761156,1
19567060,7812608,1
19567937,1601408,1
19582492,4076501,1
19586448,7812608,1
19593817,17986807,1
19606001,16081933,1
19633617,1583266,1
19640003,2763386,1
19647961,14313251,1
19648564,1035801,1
19651131,3270897,1
19659014,2429334,1
19677767,2497346,1
19685884,1583266,1
19686416,15595655,1
19690838,37161821,1
19724027,2429334,1
19727045,4656557,1
19730036,7812608,1
19738727,23575414,1
19761890,6512505,1
19767972,20203218,1
19778436,1155251,1
19786777,2497346,1
19812462,654931,1
19826096,21188482,1
19838315,685990,1
19845983,1583266,1
19858271,2818,1
19873806,2497346,1
19875740,29919168,1
19913276,16081933,1
19937135,24628192,1
19942989,2429334,1
19952079,2497346,1
19956891,23575414,1
19974753,14313251,1
19976017,730916,1
19992276,2497346,1
20002129,2761156,1
20002818,24628192,1
20014620,654931,1
20014968,15780515,1
20023283,8475898,1
20025029,2429334,1
20033267,30140860,1
20053723,1583266,1
20056969,685990,1
20060997,14610348,1
20079771,16401807,1
20081324,15458166,1
20089261,24628192,1
20093866,2763386,1
20104069,654931,1
20120928,4282415,1
20120948,1601408,1
20128000,15780515,1
20130954,1246308,1
20134810,654931,1
20140186,3003918,1
20143868,12801514,1
20153904,654931,1
20163479,1583266,1
20167695,33990484,1
20171941,654931,1
20172397,16081933,1
20173131,8475898,1
20174969,14173331,1
20178252,2497346,1
20186781,12801514,1
20190654,12801514,1
20195683,14021349,1
20199070,2761156,1
20204232,1246308,1
20205729,21374801,1
20206224,2429334,1
20208419,12801514,1
20214332,685990,1
20214369,1605387,1
20222973,15959684,1
20227831,835550,1
20244871,12801514,1
20251765,2761156,1
20262934,2761156,1
20264842,4119684,1
20276763,2763386,1
20297591,1601408,1
20308278,2818,1
20323921,14173331,1
20329068,17986807,1
20342589,685990,1
20357563,3652804,1
20360172,2761156,1
20379746,1601408,1
20386084,12801514,1
20389875,14313251,1
20398201,1583266,1
20408124,2472277,1
20418098,3652804,1
20418479,22566099,1
20420520,12897197,1
20428932,7812608,1
20433937,2429334,1
20437722,2497346,1
20441790,12475352,1
20446801,1230403,1
20456716,7812608,1
20459146,1583266,1
20460433,22566099,1
20462479,24628192,1
20481801,17005568,1
20490477,22566099,1
20492396,12840460,1
20492675,12840460,1
20495196,8028683,1
20503103,2763386,1
20508072,2761156,1
20518937,654931,1
20520536,7812608,1
20520873,12840460,1
20523191,14173331,1
20545025,2761156,1
20545723,2429334,1
20547899,22566099,1
20552493,8475898,1
20556822,1583266,1
20564499,2497346,1
20565927,2818,1
20574140,17434174,1
20577618,1583266,1
20591986,4259933,1
20642187,1583266,1
20642348,654931,1
20670947,730916,1
20671486,761411,1
20677596,2761156,1
20678247,2429334,1
20679360,11708784,1
20680130,15458166,1
20689204,1601408,1
20689309,2497346,1
20691104,4259933,1
20705013,25310162,1
20715277,2761156,1
20715788,1605387,1
20758683,2497346,1
20764063,6512505,1
20768057,3270897,1
20770198,10934482,1
20773679,1583266,1
20781532,654931,1
20796183,2497346,1
20796567,654931,1
20806993,10934482,1
20831704,2472277,1
20835641,14412610,1
20848783,15780515,1
20852483,14998245,1
20852963,2761156,1
20856994,14792704,1
20862436,20908840,1
20864663,3850557,1
20874689,29776071,1
20879456,1601408,1
20884629,2497346,1
20893353,23575414,1
20894011,2429334,1
20895332,12801514,1
20897012,2497346,1
20903450,19890254,1
20907330,2761156,1
20921277,685990,1
20922411,3850557,1
20938089,13189108,1
20945000,15110564,1
20950706,654931,1
20956825,14622016,1
20961602,1583266,1
20985222,4259933,1
20988865,2761156,1
20989264,2818,1
21009543,15110159,1
21009961,4259933,1
21012426,14412610,1
21016517,2497346,1
21022516,15564496,1
21035861,24981353,1
21052180,730916,1
21055418,1601408,1
21055418,15959684,1
21057980,685990,1
21060748,23575414,1
21061886,761411,1
21077382,16804326,1
21081535,2497346,1
21088060,13502166,1
21095250,8269677,1
21095801,15110159,1
21102255,16277689,1
21108180,4076501,1
21113113,2472277,1
21113613,2429334,1
21116348,1986095,1
21117163,1583266,1
21119564,15780515,1
21136210,1583266,1
21150278,1601408,1
21154810,4076501,1
21155943,2497346,1
21160073,2700366,1
21161538,685990,1
21177777,1583266,1
21206364,2761156,1
21217786,12801514,1
21220132,654931,1
21222710,12801514,1
21225399,13502166,1
21236732,1246308,1
21238632,25310162,1
21241033,16081933,1
21249439,685990,1
21249665,23819110,1
21255386,29901220,1
21270560,835550,1
21294215,24628192,1
21306354,24628192,1
21312151,7812608,1
21321522,25310162,1
21329254,6512505,1
21335862,17632137,1
21351741,2761156,1
21354291,23575414,1
21356573,17986807,1
21363731,3270897,1
21366729,2429334,1
21366729,16401807,1
21366729,20878711,1
21366729,22566099,1
21366729,23575414,2
21369467,2497346,1
21388205,2818,1
21390038,654931,1
21392375,2429334,1
21406004,3722301,1
21424163,23575414,1
21431527,8475898,1
21434754,3259374,2
21442622,25310162,1
21446241,1246308,1
21449548,1583266,1
21463365,1583266,1
21465336,26000561,1
21471763,685990,1
21479436,2429334,1
21481988,12801514,1
21482470,23429851,1
21491911,730916,1
21494729,3652804,1
21502104,10923071,1
21505801,12475352,1
21525059,2763386,1
21536243,2472277,1
21541989,1246308,1
21557663,4656557,1
21562162,730916,1
21563996,3270897,1
21570862,11708784,1
21576393,22092298,1
21585960,22566099,1
21595462,685990,1
21601403,1583266,1
21601711,6845563,1
21605805,1601408,1
21612793,2497346,2
21614394,759060,1
21622490,24615621,1
21623959,12475352,1
21625213,14313251,1
21628612,654931,1
21637230,2472277,1
21643508,2763386,1
21667067,14412610,1
21679486,15780515,1
21715825,685990,1
21716327,2761156,1
21724805,2497346,1
21735479,761411,1
21748313,24628192,2
21755923,22566099,1
21759651,15110159,1
21762422,654931,1
21763384,12877936,1
21766466,761411,1
21800033,654931,1
21808600,23575414,1
21832664,685990,1
21841646,654931,1
21852253,4076501,1
21853124,1601408,1
21876978,20702723,2
21877655,14313251,1
21878428,7812608,1
21880945,16804326,1
21892604,1583266,1
21896961,654931,1
21902223,2761156,1
21903232,759060,1
21925243,654931,1
21930545,1246308,1
21931100,1601408,1
21932991,759060,1
21940800,30140860,1
21948376,2429334,1
21949188,4656557,1
21956956,21354405,1
21965907,15564496,1
21972634,12801514,1
21979733,2818,1
21992368,4656557,1
21994239,2661450,1
21996944,2429334,1
22005354,2761156,1
22008331,2761156,1
22016279,12475352,1
22018223,4282415,1
22025375,22566099,1
22036119,11708784,1
22039875,2497346,1
22055655,2497346,1
22055764,22566099,1
22062589,15458166,1
22075545,2429334,1
22096729,15780515,1
22098132,14412610,1
22110402,8028683,1
22131136,1583266,1
22145182,4119684,1
22147017,2497346,1
22151811,15110159,1
22154660,730916,1
22155962,14021349,1
22162120,730916,1
22169035,761411,1
22192990,654931,1
22195773,8269677,1
22197374,17859181,1
22199440,2497346,1
22203198,4656557,1
22206292,18950531,1
22220693,12801514,1
22221590,7812608,1
22228283,2497346,1
22233533,23747999,1
22239647,2497346,1
22246637,16081933,1
22251630,12877936,1
22253501,1230403,1
22260713,2429334,1
22280699,759060,1
22280875,730916,1
22288637,2497346,1
22293496,3270897,1
22294202,654931,1
22296214,15780515,1
22298456,14622016,2
22298924,2429334,1
22313194,16081933,1
22315054,14412610,1
22318449,29776071,1
22325622,24628192,1
22339980,4076501,1
22348574,13189108,1
22357780,27863226,1
22358804,730916,1
22363829,730916,1
22371380,4119684,1
22372687,761411,1
22375068,9996040,1
22393383,730916,1
22399605,8269677,3
22406042,1601408,1
22411539,16081933,1
22425019,4656557,1
22428756,730916,1
22439318,14313251,1
22447888,21188482,1
22449618,654931,1
22450736,8028683,1
22459853,2429334,1
22466483,2761156,1
22467424,3270897,1
22469359,8475898,1
22471366,1605387,1
22475282,30140860,1
22478177,4949644,1
22483853,15110159,1
22490880,2761156,1
22494543,1230403,1
22498230,2497346,1
22499710,2497346,1
22505290,2429334,1
22534640,2497346,1
22535167,29919168,1
22547837,730916,1
22551638,761411,1
22567443,12801514,1
22573406,654931,1
22576374,1583266,1
22624601,1986095,1
22635265,4119684,1
22654696,1986095,1
22656824,25310162,1
22661765,1230403,1
22675636,2429334,1
22687870,25992447,1
22700154,23493592,1
22708832,12002357,1
22711878,21374801,1
22712685,1246308,1
22715551,2497346,1
22719294,8874073,1
22724381,23575414,1
22726990,730916,1
22727906,685990,1
22736858,19796378,1
22745920,685990,1
22758997,24981353,1
22798123,654931,1
22807937,761411,1
22826735,2763386,1
22830489,6781848,1
22835993,7812608,1
22836546,23575414,1
22837503,2429334,1
22864999,2497346,1
22873580,4282415,1
22886920,654931,1
22891057,730916,1
22894397,654931,1
22901213,2763386,1
22901279,2761156,1
22907394,3652804,1
22938238,730916,1
22939066,17986807,1
22946272,654931,1
22946272,30140860,1
22948101,24981353,1
22948545,1601408,1
22974410,685990,1
22991264,685990,1
22992839,24981353,1
22997849,2429334,1
23012636,1246308,1
23021774,16081933,1
23022100,3270897,1
23024705,21744543,1
23024808,654931,1
23030285,8269677,1
23036440,15780515,1
23037469,1601408,1
23041854,24628192,1
23058013,2700366,1
23058363,6845563,1
23058899,4119684,1
23061739,685990,1
23070425,8028683,1
23073751,3722301,1
23085007,14622016,1
23096337,761411,1
23111275,2497346,1
23116353,29901220,1
23117816,24628192,1
23132633,654931,1
23143481,14245271,1
23214948,685990,1
23218699,730916,1
23220831,654931,1
23232535,14412610,1
23255372,1986095,1
23268661,685990,1
23281997,2497346,1
23303602,4656557,1
23306161,11708784,1
23308076,1986095,1
23310670,4656557,1
23314311,15780515,1
23342859,654931,1
23346513,3652804,1
23347736,654931,1
23348904,3850557,1
23365065,2429334,1
23368009,16081933,1
23371968,2497346,1
23373641,2429334,1
23401211,2497346,1
23408774,3259374,1
23428183,730916,1
23429532,761411,1
23464369,15564496,1
23488742,15780515,1
23492503,20321345,1
23497936,16081933,1
23502662,2429334,1
23509856,1583266,1
23510448,24628192,1
23514237,23575414,1
23523769,12897197,1
23524350,654931,1
23549452,1601408,1
23574059,4119684,1
23592941,12840460,1
23599014,3850557,1
23605727,2761156,1
23613072,1230403,1
23615307,1986095,1
23621115,23575414,1
23623950,2497346,1
23627639,29901220,1
23627811,13825291,1
23638671,15780515,1
23643718,2763386,1
23653072,16081933,1
23670227,18950531,1
23691970,14314114,1
23698012,15780515,1
23701693,1583266,1
23709942,2700366,1
23718776,654931,1
23721029,654931,1
23732729,21188482,1
23736727,12877936,1
23739258,759060,1
23751015,14412610,1
23756563,654931,1
23769202,3722301,1
23769629,1583266,1
23776378,4656557,1
23783218,12877936,1
23791840,12877936,1
23800827,1986095,1
23812815,3722301,1
23826966,2497346,1
23857293,730916,1
23861417,11899719,1
23866430,1986095,1
23872964,4282415,1
23894330,3428947,1
23905927,2497346,1
23910418,8269677,1
23915409,3270897,1
23960000,654931,1
23970594,2497346,1
23978473,1986095,1
24014053,14610348,1
24017188,8269677,1
24029349,1601408,1
24035661,2429334,1
24040002,2429334,1
24043138,16696921,1
24044627,2497346,1
24058241,14173331,1
24072463,12475352,1
24076126,15595655,1
24080495,12002357,2
24086320,2429334,1
24092589,39168555,1
24116230,761411,1
24116946,12801514,1
24122003,14313251,1
24123958,34882977,1
24125577,1583266,1
24131962,22566099,1
24158652,2763386,1
24160161,4656557,1
24162925,2429334,1
24177744,654931,1
24178236,17434174,1
24178876,1601408,1
24192438,14173331,1
24194762,2497346,1
24196256,685990,1
24198283,14313251,1
24203689,2429334,1
24203741,10923071,1
24229339,3270897,1
24239237,1583266,1
24251664,22566099,1
24267737,2761156,1
24269594,2761156,1
24275528,7812608,1
24277461,2763386,1
24281371,33990484,1
24302105,19890254,1
24311134,685990,1
24323001,685990,1
24323391,2497346,1
24329769,16804326,1
24371642,2761156,1
24393508,1924194,1
24396690,1601408,1
24398920,2761156,1
24407425,730916,1
24408803,1601408,1
24413439,654931,1
24423140,15780515,1
24438808,14412610,1
24444003,654931,1
24450602,15458166,1
24463086,2429334,1
24463188,12801514,1
24466139,730916,1
24468833,14610348,1
24475546,3270897,1
24522174,15780515,1
24530807,12801514,1
24543095,2472277,1
24554860,2818,3
24554860,15458166,1
24554860,17632137,1
24554860,20203218,2
24554860,26560199,1
24559348,761411,1
24565923,730916,1
24581282,33990484,1
24583093,4949644,1
24584558,8269677,1
24587061,24628192,1
24592321,24981353,1
24606297,1583266,1
24617921,23575414,1
24618511,3270897,1
24624900,2497346,1
24631752,24628192,1
24658783,6512505,1
24666937,7812608,1
24672376,23575414,1
24675528,16804326,1
24675898,2818,1
24685569,15780515,1
24697087,10240434,1
24698282,4949644,1
24704521,29901220,1
24716522,16081933,1
24721370,8269677,1
24735307,2761156,1
24738264,14412610,1
24739167,654931,1
24739207,3722301,1
24743887,4656557,1
24755577,2818,1
24757342,2818,1
24779753,12897197,1
24784537,20702723,1
24789510,2763386,1
24797217,8269677,1
24802389,16401807,1
24819795,15458166,1
24841512,685990,1
24843873,730916,1
24850590,12801514,1
24855656,15780515,1
24857006,2429334,1
24859979,2429334,1
24860379,6512505,1
24861141,761411,1
24864779,1583266,1
24867704,3259374,1
24876278,3270897,1
24877679,22566099,1
24885510,14412610,1
24891540,4119684,1
24892368,16277689,1
24901138,1583266,1
24904668,2497346,1
24908506,2472277,1
24927871,654931,1
24969599,12801514,1
24975794,1230403,1
24979948,654931,1
24980934,654931,1
24982692,10923071,1
24985010,730916,1
24996235,26000561,1
25005694,2761156,1
25024458,7812608,1
25026904,23575414,1
25046966,11708784,1
25064576,2818,1
25066367,15780515,1
25068600,22026123,1
25076211,4259933,1
25102752,1583266,1
25118078,654931,1
25141268,730916,1
25141539,12475352,1
25146055,2497346,1
25166793,2497346,1
25166793,14173331,1
25166793,14313251,1
25166793,17986807,1
25166793,37161821,1
25166793,39149225,1
25166793,39168555,1
25166793,40791472,1
25173127,14173331,1
25208406,761411,1
25209607,685990,1
25216048,11708784,1
25218892,23575414,1
25224945,12801514,1
25233883,4656557,1
25243698,654931,1
25244155,2497346,1
25247991,1583266,1
25253637,1583266,1
25255247,14313251,1
25268502,2761156,1
25272493,2497346,1
25272865,12801514,1
25280023,2497346,1
25290084,15780515,1
25299336,14998245,1
25300224,730916,1
25326129,2761156,1
25328958,2497346,1
25338953,654931,1
25347149,7812608,1
25354719,15780515,1
25399998,2818,1
25410057,1986095,1
25424157,12897197,1
25426262,654931,1
25432908,3722301,1
25451121,2497346,2
25456906,654931,1
25457274,27863226,1
25467121,8475898,1
25474558,1986095,1
25481093,7812608,1
25485505,27863226,1
25507969,730916,1
25537342,16401807,1
25544118,730916,1
25549725,14622016,1
25555842,23575414,1
25557279,4656557,1
25560784,22566099,1
25575162,2497346,1
25580401,16401807,1
25595284,14173331,1
25596399,4656557,1
25597884,12897197,1
25628321,14173331,1
25628493,16804326,1
25630456,2429334,1
25643190,3270897,1
25658814,654931,1
25658938,761411,1
25665174,2818,1
25669590,30140860,1
25681129,761411,1
25693824,654931,1
25694960,685990,1
25695100,15959684,1
25702245,24981353,1
25723814,654931,1
25733503,2818,1
25736287,3003918,1
25736307,3722301,1
25745503,3003918,1
25756903,8269677,1
25759362,4119684,1
25760047,1601408,1
25781196,6781848,1
25792208,2497346,1
25794017,3259374,1
25805624,4119684,1
25807068,13502166,1
25812738,4119684,1
25830933,14998245,1
25839911,15458166,1
25841249,2700366,1
25872207,654931,1
25873991,2497346,1
25877205,1583266,1
25901467,14313251,1
25907928,2818,1
25951381,14313251,1
25952219,2497346,1
25955619,16081933,1
25956531,3270897,1
25976620,759060,1
25979034,16804326,1
25979158,3850557,1
25993605,29919168,1
25997580,15780515,1
26010636,4259933,1
26016707,20321345,1
26023323,2761156,1
26023776,3259374,1
26029508,20651079,1
26036902,16081933,1
26041532,2429334,1
26045801,2429334,1
26066725,3259374,1
26069257,1601408,1
26073305,1601408,1
26080110,761411,1
26087946,730916,1
26099065,1986095,1
26100967,2429334,1
26109978,24117588,1
26114569,2763386,1
26121211,730916,1
26126221,2763386,1
26138786,1601408,1
26142037,1601408,1
26154207,654931,1
26170109,24615621,1
26176738,29919168,1
26176778,2497346,1
26177281,16081933,1
26177738,1986095,1
26178993,2763386,1
26193170,2497346,1
26214211,835550,1
26237851,2429334,1
26245354,730916,1
26256608,14313251,1
26264842,16804326,1
26266436,12801514,1
26267193,2761156,1
26288551,29776071,1
26294672,29919168,1
26325888,4259933,1
26340843,6781848,1
26343532,2497346,1
26375145,17986807,1
26377901,2497346,1
26382520,685990,1
26392936,2761156,1
26395275,654931,1
26396177,16081933,1
26402718,2761156,1
26415176,1583266,1
26418712,4656557,1
26457579,4656557,1
26458646,22566099,1
26460495,24628192,1
26460711,4076501,1
26463356,2429334,1
26463620,1986095,1
26467420,16081933,1
26486680,2497346,1
26488931,685990,1
26492658,24628192,1
26547443,654931,1
26549280,1583266,1
26551916,15780515,1
26587868,2763386,1
26614228,8269677,1
26633015,14792704,1
26647793,1601408,1
26666377,14173331,1
26675357,654931,1
26676029,759060,1
26676779,2497346,1
26678347,2763386,1
26679140,30140860,1
26699691,10934482,1
26702728,2818,1
26704819,2497346,1
26715927,1583266,1
26725982,16401807,1
26739533,8269677,1
26740263,1246308,1
26755547,27863226,1
26757235,8706862,1
26781482,2497346,1
26788038,2763386,1
26797562,1246308,1
26806357,4119684,1
26834999,1583266,1
26841091,730916,1
26842746,14412610,1
26849128,2429334,1
26854557,9996040,1
26887327,18950531,1
26892292,761411,1
26899995,12002357,1
26927002,8475898,1
26952742,16081933,1
26959888,15458166,1
26983516,1583266,1
26985296,2429334,1
26990265,22566099,1
26992857,2429334,1
26996515,12801514,1
26999029,685990,1
27014018,761411,1
27021179,1601408,1
27026159,927119,1
27026520,16401807,1
27038877,8269677,1
27045701,15564496,1
27049764,2497346,1
27055938,10923071,1
27066447,654931,1
27076888,2761156,1
27077782,2818,1
27080042,2763386,1
27080295,6512505,1
27084148,8269677,1
27087675,4656557,1
27099188,2497346,1
27112532,730916,1
27114429,1035801,1
27117665,24981353,1
27125564,3722301,1
27132131,1986095,1
27141529,761411,1
27147795,22092298,1
27168745,2429334,1
27178653,730916,1
27206006,1601408,1
27206006,3259374,1
27206006,8269677,1
27206006,18514561,1
27206006,20651079,1
27206006,24615621,1
27206006,25992447,1
27206006,27525864,1
27214469,14412610,1
27217190,24981353,1
27224215,24628192,1
27227137,13189108,1
27233546,3428947,1
27241791,2497346,1
27249394,14998245,1
27268595,4656557,1
27271432,24615621,1
27276522,730916,1
27288747,3428947,1
27301002,23575414,1
27323924,12840460,1
27324328,2761156,1
27327370,6512505,1
27330089,15726563,1
27341791,3722301,1
27350935,1246308,1
27360039,14412610,1
27370265,2763386,1
27371223,761411,1
27372059,685990,1
27382745,15780515,1
27402273,4656557,1
27415312,2818,1
27423830,12801514,1
27429565,3270897,1
27432765,1601408,1
27490282,3270897,1
27494184,2763386,1
27500809,759060,1
27521843,15780515,1
27523600,12840460,1
27546672,8269677,1
27548393,1601408,1
27551212,1986095,1
27559722,16401807,1
27571451,8269677,1
27572225,1321735,1
27580264,21374801,1
27587650,23575414,1
27589285,14792704,1
27591340,2497346,1
27623874,22026123,1
27637422,1601408,1
27649027,15780515,1
27652753,1246308,1
27662754,11708784,1
27668213,2761156,1
27669339,12801514,1
27672524,1601408,1
27693141,20702723,1
27713676,13135409,1
27726482,2783156,1
27730344,23575414,1
27730612,20321345,1
27736561,2497346,1
27747485,16804326,1
27755157,730916,1
27763900,730916,1
27770115,1583266,1
27772891,6512505,1
27780362,7812608,1
27787530,8269677,1
27817041,759060,1
27819424,7812608,1
27822904,2818,1
27824138,12801514,1
27850385,761411,1
27861096,2429334,1
27861748,12801514,1
27864174,14313251,1
27868243,11899719,1
27869692,16081933,1
27873760,4656557,1
27881750,12801514,1
27906188,2818,1
27912416,2761156,1
27912669,6512505,1
27926921,6781848,1
27930980,3850557,1
27947710,1246308,1
27950917,3270897,1
27965950,8269677,1
27998106,2818,1
28007798,730916,1
28010080,2472277,1
28015932,8269677,1
28052211,761411,1
28056060,4656557,1
28060208,3722301,1
28062615,2497346,1
28074470,730916,1
28088145,30140860,1
28091233,7812608,1
28124994,7812608,1
28150664,2700366,1
28165583,2763386,1
28168189,4119684,1
28182684,12475352,1
28239143,3259374,1
28242397,3722301,1
28242765,730916,1
28242867,1601408,1
28247053,18950531,1
28256843,3003918,1
28270813,14622016,1
28301555,1321735,1
28303719,2497346,1
28328093,2700366,1
28361314,23575414,1
28365885,14173331,1
28370382,14622016,1
28378065,2497346,1
28409120,2763386,1
28409175,730916,1
28409837,2700366,1
28417779,654931,1
28429402,1601408,1
28437497,20203218,1
28443547,16081933,1
28460053,730916,1
28500332,730916,1
28506794,14622016,1
28521427,16401807,1
28521570,14173331,1
28526975,23575414,1
28538709,1583266,1
28541084,16081933,1
28541221,30140860,1
28551733,2429334,1
28554667,23575414,1
28565841,1583266,1
28579132,1601408,1
28585207,27863226,1
28594228,2761156,1
28608550,26560199,1
28616769,2497346,1
28638249,6781848,1
28651228,1321735,1
28665630,2818,1
28691914,654931,1
28698524,6781848,1
28698963,730916,1
28703258,730916,1
28706045,16081933,1
28711899,4119684,1
28712303,2818,1
28724676,15959684,1
28738000,2818,1
28741958,654931,1
28741958,2761156,1
28745504,2429334,1
28768064,15780515,1
28782451,2429334,2
28802052,13825291,1
28804661,8706862,1
28820705,2818,1
28821452,22566099,1
28823817,654931,1
28830972,685990,1
28842205,2818,1
28849676,2497346,1
28859851,3652804,1
28860958,14412610,1
28862246,2700366,1
28863153,12897197,1
28876169,15110159,1
28893229,9996040,1
28894551,685990,1
28903632,20321345,1
28910866,12801514,1
28923746,16804326,1
28925458,3259374,1
28926956,1601408,1
28928688,1035801,1
28929082,4949644,1
28933337,22566099,1
28947883,761411,1
28953108,12475352,1
28962657,12897197,1
28975224,2700366,1
28977981,1986095,1
28978774,12840460,1
28979395,685990,1
28984438,4949644,1
28987190,8269677,1
28987927,2818,1
28994785,16696921,1
29006069,2429334,1
29018377,759060,1
29034304,2763386,1
29039604,761411,1
29044909,19890254,1
29045029,4656557,1
29054782,2472277,1
29080804,15780515,1
29084265,20321345,1
29085713,2763386,1
29087531,730916,1
29105650,1246308,1
29124790,3428947,1
29140558,2429334,1
29143145,14412610,1
29144133,12801514,1
29156781,685990,1
29162120,2429334,1
29163195,15564496,1
29167179,7812608,1
29167702,1583266,1
29168607,2497346,1
29169106,12801514,1
29196257,20878711,1
29199708,8269677,1
29202503,16401807,1
29214739,8706862,1
29216245,8269677,1
29241473,1986095,1
29243771,1986095,1
29251481,3722301,1
29262164,17005568,1
29265534,8269677,1
29280873,17986807,1
29281537,4656557,1
29287495,654931,1
29289335,3259374,1
29293344,654931,1
29294505,2818,1
29295661,12801514,1
29304030,27863226,1
29322841,10240434,1
29338584,835550,1
29338646,2763386,1
29339017,25310162,1
29342531,2472277,1
29373947,2497346,1
29398109,654931,1
29405051,2497346,1
29407418,1583266,1
29410561,12801514,1
29414753,3722301,1
29436456,3850557,1
29437834,654931,1
29440021,759060,1
29440180,2763386,1
29468276,2497346,1
29469811,10800247,1
29492895,12475352,1
29495129,4076501,1
29497795,17401373,1
29504648,3722301,1
29512399,685990,1
29514509,24628192,1
29547446,15959684,1
29550596,20203218,1
29557775,1583266,1
29585543,14622016,1
29605453,7812608,1
29611812,3722301,1
29631636,1601408,1
29643557,1230403,1
29646792,1583266,1
29649163,7812608,1
29653283,761411,1
29678209,654931,1
29692966,730916,1
29693329,4656557,1
29706149,3722301,1
29707195,654931,1
29720229,17859181,1
29732840,11708784,1
29733754,14173331,1
29738724,2472277,1
29740474,685990,1
29758277,15780515,1
29760682,8269677,1
29760941,2497346,1
29763792,14412610,1
29763837,33990484,1
29768644,23575414,1
29788152,23575414,1
29788755,730916,1
29790327,2429334,1
29796854,8269677,1
29802439,2818,1
29815402,759060,2
29831203,12897197,1
29833587,835550,1
29838930,2761156,1
29855097,2497346,1
29886672,23575414,1
